id,image_path,productDisplayName,subCategory,label,split
37135,../data/raw/fashion-product-images-small/images/37135.jpg,Wills Lifestyle Men Cream Trousers,Bottomwear,2,train
53470,../data/raw/fashion-product-images-small/images/53470.jpg,Amante Lavender T-shirt  Bra BCNE11,Innerwear,7,train
38941,../data/raw/fashion-product-images-small/images/38941.jpg,Gini and Jony Boys Blue Shorts,Bottomwear,2,train
20182,../data/raw/fashion-product-images-small/images/20182.jpg,Wrangler Men Colorado Red Shirt,Topwear,17,train
41989,../data/raw/fashion-product-images-small/images/41989.jpg,Gini and Jony Boys Check Blue Shirt,Topwear,17,train
21050,../data/raw/fashion-product-images-small/images/21050.jpg,Clarks Women Santa Cruz Silver Flats,Shoes,15,train
39893,../data/raw/fashion-product-images-small/images/39893.jpg,ADIDAS Men Brown Outback Shoes,Shoes,15,train
15265,../data/raw/fashion-product-images-small/images/15265.jpg,ADIDAS Originals Women Ulama White Casual Shoes,Shoes,15,train
4632,../data/raw/fashion-product-images-small/images/4632.jpg,ADIDAS Men's Adi Ultra Low White Red Shoe,Shoes,15,train
10717,../data/raw/fashion-product-images-small/images/10717.jpg,Nike Women Trainng sports bra Purple Tops,Topwear,17,train
37909,../data/raw/fashion-product-images-small/images/37909.jpg,RNC Unisex The Vert Perfume,Fragrance,6,train
40067,../data/raw/fashion-product-images-small/images/40067.jpg,ADIDAS Men Yellow T-shirt,Topwear,17,train
32447,../data/raw/fashion-product-images-small/images/32447.jpg,ADIDAS Men Black 3/4 Length Pants,Bottomwear,2,train
59976,../data/raw/fashion-product-images-small/images/59976.jpg,Avirate Black Dress,Dress,3,train
56102,../data/raw/fashion-product-images-small/images/56102.jpg,Colorbar Star Ripe Apple Lip Gloss 01,Lips,9,train
30774,../data/raw/fashion-product-images-small/images/30774.jpg,Fabindia Men Striped Olive Tussar Kurta,Topwear,17,train
9549,../data/raw/fashion-product-images-small/images/9549.jpg,Nike Men Green Polo Tshirts,Topwear,17,train
12424,../data/raw/fashion-product-images-small/images/12424.jpg,Timberland Women Casual Grey Casual Shoes,Shoes,15,train
26611,../data/raw/fashion-product-images-small/images/26611.jpg,Puma Men Cell Turin Perf 2 White Sports Shoes,Shoes,15,train
3073,../data/raw/fashion-product-images-small/images/3073.jpg,Tantra Women's Cut Crap Chocolate T-shirt,Topwear,17,train
50691,../data/raw/fashion-product-images-small/images/50691.jpg,Chromozome Men Charcoal Trunks,Innerwear,7,train
18922,../data/raw/fashion-product-images-small/images/18922.jpg,Levis Men Classic Mustard Checks Shirt,Topwear,17,train
15601,../data/raw/fashion-product-images-small/images/15601.jpg,Nike Men Football Soccer Navy Blue Jackets,Topwear,17,train
45171,../data/raw/fashion-product-images-small/images/45171.jpg,CASIO ENTICER Men Black Dial Chronograph Watch A573,Watches,19,train
4256,../data/raw/fashion-product-images-small/images/4256.jpg,Inkfruit Men Grey Melange Printed T-shirt,Topwear,17,train
36483,../data/raw/fashion-product-images-small/images/36483.jpg,Spinn Men Marley Black Shoes,Shoes,15,train
37551,../data/raw/fashion-product-images-small/images/37551.jpg,Madagascar 3 Infant Girls White Booties,Socks,16,train
53014,../data/raw/fashion-product-images-small/images/53014.jpg,FNF Red Sari,Saree,14,train
32023,../data/raw/fashion-product-images-small/images/32023.jpg,Playboy Men Multi Coloured Socks,Socks,16,train
56566,../data/raw/fashion-product-images-small/images/56566.jpg,Streetwear Satin Smooth Pink Princess Lip Balm 01,Lips,9,train
10373,../data/raw/fashion-product-images-small/images/10373.jpg,United Colors of Benetton Men Solid Black Tshirts,Topwear,17,train
24146,../data/raw/fashion-product-images-small/images/24146.jpg,ADIDAS Men Black T-shirt,Topwear,17,train
40403,../data/raw/fashion-product-images-small/images/40403.jpg,Tonga Women Beige & Brown Top,Topwear,17,train
45343,../data/raw/fashion-product-images-small/images/45343.jpg,Cobblerz Women Multicoloured Sandals,Shoes,15,train
4064,../data/raw/fashion-product-images-small/images/4064.jpg,Crocs Men Yukon Black Sandal,Sandal,13,train
53226,../data/raw/fashion-product-images-small/images/53226.jpg,Mark Taylor Men Yellow Shirt,Topwear,17,train
37763,../data/raw/fashion-product-images-small/images/37763.jpg,John Players Men Orange Striped Shirt,Topwear,17,train
32211,../data/raw/fashion-product-images-small/images/32211.jpg,Fabindia Women Pink Kurta,Topwear,17,train
40631,../data/raw/fashion-product-images-small/images/40631.jpg,Span Women Yellow Kurta,Topwear,17,train
54003,../data/raw/fashion-product-images-small/images/54003.jpg,Kiara Women Brown Handbag,Bags,0,train
30546,../data/raw/fashion-product-images-small/images/30546.jpg,Nike Unisex Pack of 3 Socks,Socks,16,train
3241,../data/raw/fashion-product-images-small/images/3241.jpg,Puma Men Route Ducati Black Shoe,Shoes,15,train
12616,../data/raw/fashion-product-images-small/images/12616.jpg,Ed Hardy Men Printed Peach Tshirts,Topwear,17,train
35808,../data/raw/fashion-product-images-small/images/35808.jpg,Enroute Women Cream Flats,Shoes,15,train
47414,../data/raw/fashion-product-images-small/images/47414.jpg,Baggit Women Pink Raas Barati Purse,Bags,0,train
6733,../data/raw/fashion-product-images-small/images/6733.jpg,Puma Unisex Scrunch Red Shoe,Shoes,15,train
43888,../data/raw/fashion-product-images-small/images/43888.jpg,Puma Women Red Wynne Shoes,Shoes,15,train
22083,../data/raw/fashion-product-images-small/images/22083.jpg,Vishudh Women Printed Green Kurta,Topwear,17,train
35034,../data/raw/fashion-product-images-small/images/35034.jpg,Fabindia Women Navy Blue Churidar,Bottomwear,2,train
19038,../data/raw/fashion-product-images-small/images/19038.jpg,Catwalk Women Beige Heels,Shoes,15,train
3087,../data/raw/fashion-product-images-small/images/3087.jpg,Probase Mens  T-shirt,Topwear,17,train
2969,../data/raw/fashion-product-images-small/images/2969.jpg,Puma Men's Black T-shirt,Topwear,17,train
50665,../data/raw/fashion-product-images-small/images/50665.jpg,Chromozome Men Navy Blue Soccer Shorts,Bottomwear,2,train
34320,../data/raw/fashion-product-images-small/images/34320.jpg,Myntra Men Street Legend Red T-shirt,Topwear,17,train
19804,../data/raw/fashion-product-images-small/images/19804.jpg,U.S. Polo Assn. Men Solid Blue Tshirt,Topwear,17,train
46700,../data/raw/fashion-product-images-small/images/46700.jpg,Rasasi Women Relation Perfume,Fragrance,6,train
22245,../data/raw/fashion-product-images-small/images/22245.jpg,ID Men Brown Casual Shoes,Shoes,15,train
52132,../data/raw/fashion-product-images-small/images/52132.jpg,Doodle Boys White Striped T-Shirt,Topwear,17,train
45185,../data/raw/fashion-product-images-small/images/45185.jpg,CASIO ENTICER Men Black Dial Analogue Watch A630,Watches,19,train
36477,../data/raw/fashion-product-images-small/images/36477.jpg,Spinn Men Agile Brown Shoes,Shoes,15,train
5370,../data/raw/fashion-product-images-small/images/5370.jpg,Inesis Canaveral 700 Black,Shoes,15,train
14727,../data/raw/fashion-product-images-small/images/14727.jpg,Ed Hardy Men Tiger Print Blue Tshirts,Topwear,17,train
33939,../data/raw/fashion-product-images-small/images/33939.jpg,ADIDAS Men Black T-shirt,Topwear,17,train
11255,../data/raw/fashion-product-images-small/images/11255.jpg,Puma Men Ferrari Logo Black Tshirt,Topwear,17,train
10387,../data/raw/fashion-product-images-small/images/10387.jpg,Puma Men Indication  178 Black Watches,Watches,19,train
57440,../data/raw/fashion-product-images-small/images/57440.jpg,Angry Birds Women Blue T-shirt,Topwear,17,train
33105,../data/raw/fashion-product-images-small/images/33105.jpg,Catwalk Women Black Flats,Shoes,15,train
4090,../data/raw/fashion-product-images-small/images/4090.jpg,Classic Polo Men's Red T-shirt,Topwear,17,train
14515,../data/raw/fashion-product-images-small/images/14515.jpg,Mark Taylor Men Grey & White Striped Pink & Grey Accent Shirt,Topwear,17,train
10989,../data/raw/fashion-product-images-small/images/10989.jpg,Inkfruit Women Mementos Purple Tshirts,Topwear,17,train
37797,../data/raw/fashion-product-images-small/images/37797.jpg,John Players Men Blue Striped Shirt,Topwear,17,train
5142,../data/raw/fashion-product-images-small/images/5142.jpg,Wrangler Women's Face Print Light Blue T-shirt,Topwear,17,train
25252,../data/raw/fashion-product-images-small/images/25252.jpg,Lino Perros Women Orange Handbag,Bags,0,train
11067,../data/raw/fashion-product-images-small/images/11067.jpg,John Miller Men Stripes Blue Shirts,Topwear,17,train
41717,../data/raw/fashion-product-images-small/images/41717.jpg,Catwalk Women Black Wedges,Shoes,15,train
27505,../data/raw/fashion-product-images-small/images/27505.jpg,Jockey Women Black Underwired Bra SS 14,Innerwear,7,train
13730,../data/raw/fashion-product-images-small/images/13730.jpg,Belmonte Men Check Blue Shirts,Topwear,17,train
23999,../data/raw/fashion-product-images-small/images/23999.jpg,Peter England Men White Check Shirt,Topwear,17,train
2367,../data/raw/fashion-product-images-small/images/2367.jpg,Red Tape Men's Brown Semi Formal Shoe,Shoes,15,train
31460,../data/raw/fashion-product-images-small/images/31460.jpg,Nike Men Cricket Off White T-shirt,Topwear,17,train
34112,../data/raw/fashion-product-images-small/images/34112.jpg,Doodle Girls Printed White Top,Topwear,17,train
17390,../data/raw/fashion-product-images-small/images/17390.jpg,Reid & Taylor Men Solid Black Socks,Socks,16,train
51585,../data/raw/fashion-product-images-small/images/51585.jpg,Wrangler Women Navy Blue Giselle Jeans,Bottomwear,2,train
55919,../data/raw/fashion-product-images-small/images/55919.jpg,Colorbar Hushed Wine Nail Lacquer 56,Nails,12,train
7615,../data/raw/fashion-product-images-small/images/7615.jpg,Wrangler Men Brown Leather Wallet,Wallets,18,train
46532,../data/raw/fashion-product-images-small/images/46532.jpg,Timex Women Silver Toned Dial Watch,Watches,19,train
14171,../data/raw/fashion-product-images-small/images/14171.jpg,Belmonte Men Matt Finish Black Belts,Belts,1,train
20344,../data/raw/fashion-product-images-small/images/20344.jpg,Puma Men Printed White Tshirt,Topwear,17,train
44601,../data/raw/fashion-product-images-small/images/44601.jpg,Van Heusen Men Beige Wallet,Wallets,18,train
21296,../data/raw/fashion-product-images-small/images/21296.jpg,Celine Dion Women Copper Frame Sunglasses,Eyewear,4,train
33753,../data/raw/fashion-product-images-small/images/33753.jpg,Vero Moda Women Black Top,Topwear,17,train
57216,../data/raw/fashion-product-images-small/images/57216.jpg,Kraus Jeans Women Brown Shorts,Bottomwear,2,train
25636,../data/raw/fashion-product-images-small/images/25636.jpg,Fastrack Women Black Casual Watch,Watches,19,train
11403,../data/raw/fashion-product-images-small/images/11403.jpg,United Colors of Benetton Women Light Winter Red Tops,Topwear,17,train
12286,../data/raw/fashion-product-images-small/images/12286.jpg,Genesis Men Solid Navy Blue Trousers,Bottomwear,2,train
13354,../data/raw/fashion-product-images-small/images/13354.jpg,Timberland Women Petits Purple Casual Shoes,Shoes,15,train
2703,../data/raw/fashion-product-images-small/images/2703.jpg,Disney Kids Girl's Check Pink Kidswear,Topwear,17,train
49922,../data/raw/fashion-product-images-small/images/49922.jpg,Fabindia Pink Tie & Dye Ghicha Striped Saree,Saree,14,train
7271,../data/raw/fashion-product-images-small/images/7271.jpg,Superman Men's Superman USA Fly Grey Heather T-shirt,Topwear,17,train
47084,../data/raw/fashion-product-images-small/images/47084.jpg,Marvel Boys Red Incredible Hulk Flip Flops,Flip Flops,5,train
50033,../data/raw/fashion-product-images-small/images/50033.jpg,Hanes Men Grey Relaxed Sports Pants,Loungewear and Nightwear,10,train
31236,../data/raw/fashion-product-images-small/images/31236.jpg,Puma Men Graphic White T-shirt,Topwear,17,train
43616,../data/raw/fashion-product-images-small/images/43616.jpg,Vero Moda Women Yellow Tunic,Topwear,17,train
27353,../data/raw/fashion-product-images-small/images/27353.jpg,Tantra Women Jimmo White T-shirt,Topwear,17,train
13166,../data/raw/fashion-product-images-small/images/13166.jpg,Skechers Women Ultra Silver Sports Shoes,Shoes,15,train
12888,../data/raw/fashion-product-images-small/images/12888.jpg,Reebok Men Hex Express LP White Sports Shoes,Shoes,15,train
7043,../data/raw/fashion-product-images-small/images/7043.jpg,Numero Uno White Men's Shoe,Shoes,15,train
22621,../data/raw/fashion-product-images-small/images/22621.jpg,Nike Men Printed Black T-shirt,Topwear,17,train
50201,../data/raw/fashion-product-images-small/images/50201.jpg,Stoln Women Black Sunglasses,Eyewear,4,train
34744,../data/raw/fashion-product-images-small/images/34744.jpg,Puma Men Vedano White Shoes,Shoes,15,train
6191,../data/raw/fashion-product-images-small/images/6191.jpg,UCB Women Placket Stripe Pink Grey Top,Topwear,17,train
57818,../data/raw/fashion-product-images-small/images/57818.jpg,United Colors of Benetton Women Mustard Top,Topwear,17,train
44433,../data/raw/fashion-product-images-small/images/44433.jpg,Gliders Men Black Shoes,Shoes,15,train
53484,../data/raw/fashion-product-images-small/images/53484.jpg,Amante Black Sports Bra BCST03,Innerwear,7,train
15291,../data/raw/fashion-product-images-small/images/15291.jpg,ADIDAS Originals Unisex ST Patch Black Backpacks,Bags,0,train
52556,../data/raw/fashion-product-images-small/images/52556.jpg,Pepe Jeans Women Blue Jeans,Bottomwear,2,train
39867,../data/raw/fashion-product-images-small/images/39867.jpg,Catwalk Women Red Shoes,Shoes,15,train
57024,../data/raw/fashion-product-images-small/images/57024.jpg,Jockey MC Men Blue Rio Briefs 8033,Innerwear,7,train
40093,../data/raw/fashion-product-images-small/images/40093.jpg,ADIDAS MenLime Green T-shirt,Topwear,17,train
41141,../data/raw/fashion-product-images-small/images/41141.jpg,Allen Solly Woman Blue Dress,Dress,3,train
59982,../data/raw/fashion-product-images-small/images/59982.jpg,Avirate Black & Cream Dress,Dress,3,train
5348,../data/raw/fashion-product-images-small/images/5348.jpg,Quechua Forclaz  800 Trek Man,Shoes,15,train
45981,../data/raw/fashion-product-images-small/images/45981.jpg,Tokyo Talkies Women Grey Melange Printed Top,Topwear,17,train
52936,../data/raw/fashion-product-images-small/images/52936.jpg,FNF Multi Coloured Printed Sari,Saree,14,train
9585,../data/raw/fashion-product-images-small/images/9585.jpg,Puma Women Ferrari LS Shopper Black Handbags,Bags,0,train
49770,../data/raw/fashion-product-images-small/images/49770.jpg,Alma Women Black Printed Kurta,Topwear,17,train
42398,../data/raw/fashion-product-images-small/images/42398.jpg,Flying Machine Women Grey T-shirt,Topwear,17,train
28747,../data/raw/fashion-product-images-small/images/28747.jpg,Aurelia Women Printed Black Kurta,Topwear,17,train
3883,../data/raw/fashion-product-images-small/images/3883.jpg,Wrangler Men's Star Flag Pring Navy T-shirt,Topwear,17,train
16048,../data/raw/fashion-product-images-small/images/16048.jpg,Highlander Men Check Red Shirt,Topwear,17,train
46738,../data/raw/fashion-product-images-small/images/46738.jpg,Timex Men Cream Dial Watch,Watches,19,train
43078,../data/raw/fashion-product-images-small/images/43078.jpg,Nike Women Black Capris,Bottomwear,2,train
8665,../data/raw/fashion-product-images-small/images/8665.jpg,Fastrack Unisex Army collection Brown Sunglasses,Eyewear,4,train
31458,../data/raw/fashion-product-images-small/images/31458.jpg,Nike Men Running Grey Shorts,Bottomwear,2,train
22873,../data/raw/fashion-product-images-small/images/22873.jpg,Woodland Men Khaki Casual Shoes,Shoes,15,train
49542,../data/raw/fashion-product-images-small/images/49542.jpg,Rocia Women Blue Handbag,Bags,0,train
43844,../data/raw/fashion-product-images-small/images/43844.jpg,Royal Diadem Golden Earrings,Jewellery,8,train
55921,../data/raw/fashion-product-images-small/images/55921.jpg,Colorbar Wine Shine Nail Lacquer 54,Nails,12,train
42996,../data/raw/fashion-product-images-small/images/42996.jpg,Nike Women White Air Total Sports Shoes,Shoes,15,train
11863,../data/raw/fashion-product-images-small/images/11863.jpg,Playboy Men Casual Green Slippers,Flip Flops,5,train
39635,../data/raw/fashion-product-images-small/images/39635.jpg,Nike Men Kukini Black Sports Shoes,Shoes,15,train
56798,../data/raw/fashion-product-images-small/images/56798.jpg,Horsefly Men Blue Jeans,Bottomwear,2,train
5946,../data/raw/fashion-product-images-small/images/5946.jpg,Locomotive Men Blue Red Checked Shirt,Topwear,17,train
19656,../data/raw/fashion-product-images-small/images/19656.jpg,United Colors of Benetton Men Printed Green TShirt,Topwear,17,train
55579,../data/raw/fashion-product-images-small/images/55579.jpg,Revlon Touch & Glow Ivory Matte Compact,Makeup,11,train
46952,../data/raw/fashion-product-images-small/images/46952.jpg,York Women Gracia Perfume,Fragrance,6,train
49126,../data/raw/fashion-product-images-small/images/49126.jpg,Deborah Shine Tech Sapphire Nail Polish 35,Nails,12,train
50837,../data/raw/fashion-product-images-small/images/50837.jpg,New Hide Men Brown Belt,Belts,1,train
47880,../data/raw/fashion-product-images-small/images/47880.jpg,Murcia Women Grey Handbag,Bags,0,train
31800,../data/raw/fashion-product-images-small/images/31800.jpg,Lee Men Troy Black Polo T-shirt,Topwear,17,train
28111,../data/raw/fashion-product-images-small/images/28111.jpg,Jockey MODERN CLASSIC Men white Boxer 8009,Innerwear,7,train
27965,../data/raw/fashion-product-images-small/images/27965.jpg,Jockey Men Green Innerwear Vest,Innerwear,7,train
44639,../data/raw/fashion-product-images-small/images/44639.jpg,Nike Men White Supergame Sports Shoes,Shoes,15,train
1982,../data/raw/fashion-product-images-small/images/1982.jpg,Puma Women's Island Shorts Purple,Bottomwear,2,train
58266,../data/raw/fashion-product-images-small/images/58266.jpg,Baggit Women Grey Handbag,Bags,0,train
36219,../data/raw/fashion-product-images-small/images/36219.jpg,Nike Women Air Pegasus Grey & Blue Sports Shoes,Shoes,15,train
14975,../data/raw/fashion-product-images-small/images/14975.jpg,New Hide Men Solid Black Belts,Belts,1,train
38383,../data/raw/fashion-product-images-small/images/38383.jpg,Peter England Men Brown Belt,Belts,1,train
57820,../data/raw/fashion-product-images-small/images/57820.jpg,United Colors of Benetton Women Blue Top,Topwear,17,train
41945,../data/raw/fashion-product-images-small/images/41945.jpg,iPanema Women Pink Flip Flops,Flip Flops,5,train
33559,../data/raw/fashion-product-images-small/images/33559.jpg,Wrangler Women Candy Striped Blue T-shirt,Topwear,17,train
20972,../data/raw/fashion-product-images-small/images/20972.jpg,Fastrack Women Leatherette Brown Belt,Belts,1,train
11609,../data/raw/fashion-product-images-small/images/11609.jpg,W Women Solid Red Kurtas,Topwear,17,train
36817,../data/raw/fashion-product-images-small/images/36817.jpg,Vishudh Women Green Printed Kurta,Topwear,17,train
39063,../data/raw/fashion-product-images-small/images/39063.jpg,Arrow Sport Men Blue & Grey Striped T-shirt,Topwear,17,train
54699,../data/raw/fashion-product-images-small/images/54699.jpg,Shree Women Blue and White Printed Kurta,Topwear,17,train
6995,../data/raw/fashion-product-images-small/images/6995.jpg,s.Oliver Men's Line Printed Dark Grey T-shirt,Topwear,17,train
28323,../data/raw/fashion-product-images-small/images/28323.jpg,Red Tape Men Casual Brown Sandals,Sandal,13,train
50239,../data/raw/fashion-product-images-small/images/50239.jpg,Stoln Women Navy Blue Handbag,Bags,0,train
51911,../data/raw/fashion-product-images-small/images/51911.jpg,Nyk Women White Orchid Laptop Bag,Bags,0,train
13398,../data/raw/fashion-product-images-small/images/13398.jpg,United Colors of Benetton Men Check Blue Shirts,Topwear,17,train
35468,../data/raw/fashion-product-images-small/images/35468.jpg,Catwalk Women Beads Golden Flats,Shoes,15,train
29037,../data/raw/fashion-product-images-small/images/29037.jpg,ADIDAS Men Printed White T-shirt,Topwear,17,train
47048,../data/raw/fashion-product-images-small/images/47048.jpg,Shree Women Multi Colored Jodhpuri Salwar,Bottomwear,2,train
27991,../data/raw/fashion-product-images-small/images/27991.jpg,Jockey ZONE Men Zone Grey Brief US17,Innerwear,7,train
58292,../data/raw/fashion-product-images-small/images/58292.jpg,Jockey LCESCBRA Men Pack of 3 Socks 2004,Socks,16,train
1976,../data/raw/fashion-product-images-small/images/1976.jpg,Tribord Mens Short Cargo Shorts,Bottomwear,2,train
20388,../data/raw/fashion-product-images-small/images/20388.jpg,Baggit Women Brown Ishqiya Taj Handbag,Bags,0,train
38377,../data/raw/fashion-product-images-small/images/38377.jpg,Peter England Men Brown Belt,Belts,1,train
14981,../data/raw/fashion-product-images-small/images/14981.jpg,New Hide Men Solid Brown Belts,Belts,1,train
15853,../data/raw/fashion-product-images-small/images/15853.jpg,Warner Bros Kids Girls TW Love flops Green Slippers,Sandal,13,train
56906,../data/raw/fashion-product-images-small/images/56906.jpg,HM Women Black Flats,Shoes,15,train
38145,../data/raw/fashion-product-images-small/images/38145.jpg,Wildcraft Unisex Black Wallet,Wallets,18,train
20986,../data/raw/fashion-product-images-small/images/20986.jpg,Fastrack Unisex Polyester Beige Belt,Belts,1,train
37931,../data/raw/fashion-product-images-small/images/37931.jpg,Mineral Women Peach Tunic,Topwear,17,train
42708,../data/raw/fashion-product-images-small/images/42708.jpg,Rocia Women Brown Sandal,Shoes,15,train
19490,../data/raw/fashion-product-images-small/images/19490.jpg,Levis Men Jazz Stripes Green Brief,Innerwear,7,train
12078,../data/raw/fashion-product-images-small/images/12078.jpg,W Women Printed Pink Kurtas,Topwear,17,train
6961,../data/raw/fashion-product-images-small/images/6961.jpg,Spalding Men's Running White Blue Shoe,Shoes,15,train
30328,../data/raw/fashion-product-images-small/images/30328.jpg,Myntra Men Swag on Black T-shirt,Topwear,17,train
9115,../data/raw/fashion-product-images-small/images/9115.jpg,Puma Women Ikonis 2 Silver Sports Shoes,Shoes,15,train
12844,../data/raw/fashion-product-images-small/images/12844.jpg,Ant Kids Boys Multicoloured Striped T-shirts,Topwear,17,train
13996,../data/raw/fashion-product-images-small/images/13996.jpg,Nike Women Solid Black Jackets,Topwear,17,train
9929,../data/raw/fashion-product-images-small/images/9929.jpg,Jealous 21 Women Jace White T-shirt,Topwear,17,train
25890,../data/raw/fashion-product-images-small/images/25890.jpg,Femella Women White Leggings,Bottomwear,2,train
15639,../data/raw/fashion-product-images-small/images/15639.jpg,Nike Men As Dfct Skull Purple T-Shirts,Topwear,17,train
37569,../data/raw/fashion-product-images-small/images/37569.jpg,Madagascar3 Infant Girls Light Green T-Shirt,Topwear,17,train
24942,../data/raw/fashion-product-images-small/images/24942.jpg,United Colors of Benetton Kids Girls Black Top,Topwear,17,train
53810,../data/raw/fashion-product-images-small/images/53810.jpg,Ayaany Women Printed Cream Kurta,Topwear,17,train
38521,../data/raw/fashion-product-images-small/images/38521.jpg,Angry Birds Men White T-shirt,Topwear,17,train
48656,../data/raw/fashion-product-images-small/images/48656.jpg,Lucera Women Gold Plated Silver Earrings,Jewellery,8,train
9571,../data/raw/fashion-product-images-small/images/9571.jpg,Puma Unisex Core Shoulder Black Bags,Bags,0,train
26629,../data/raw/fashion-product-images-small/images/26629.jpg,Puma Kids Unisex Future Cat M2 Black Casual Shoes,Shoes,15,train
3877,../data/raw/fashion-product-images-small/images/3877.jpg,Wrangler Men's Twill Applique Charcoal T-shirt,Topwear,17,train
48464,../data/raw/fashion-product-images-small/images/48464.jpg,French Connection Blue & Black Printed Dress,Dress,3,train
18314,../data/raw/fashion-product-images-small/images/18314.jpg,Wills Lifestyle Men Check Red Shirt,Topwear,17,train
8691,../data/raw/fashion-product-images-small/images/8691.jpg,Fastrack Women Graident Sunglasses P161BK2F,Eyewear,4,train
22887,../data/raw/fashion-product-images-small/images/22887.jpg,Woodland Men Olive Casual Sandals,Sandal,13,train
28581,../data/raw/fashion-product-images-small/images/28581.jpg,ADIDAS Originals Men Black Dial Watch ADH2653,Watches,19,train
54807,../data/raw/fashion-product-images-small/images/54807.jpg,Ivory Tag Women Blue and Brown Floral Print Handbag,Bags,0,train
51549,../data/raw/fashion-product-images-small/images/51549.jpg,Fastrack Women Black Watch,Watches,19,train
42962,../data/raw/fashion-product-images-small/images/42962.jpg,French Connection Men Black Belt,Belts,1,train
29453,../data/raw/fashion-product-images-small/images/29453.jpg,Giordano Men White Dial Watch,Watches,19,train
10179,../data/raw/fashion-product-images-small/images/10179.jpg,United Colors of Benetton Men Speeder Blue Flip Flops,Flip Flops,5,train
31231,../data/raw/fashion-product-images-small/images/31231.jpg,Puma Women Black Shorts,Bottomwear,2,train
26286,../data/raw/fashion-product-images-small/images/26286.jpg,Proline Men Red T-shirt with Printed Detail,Topwear,17,train
7878,../data/raw/fashion-product-images-small/images/7878.jpg,Proline Men Grey Comfort Fit Sports Shorts,Bottomwear,2,train
27354,../data/raw/fashion-product-images-small/images/27354.jpg,Tantra Women Circles Black T-shirt,Topwear,17,train
22626,../data/raw/fashion-product-images-small/images/22626.jpg,Nike Men Solid Grey Sweater,Topwear,17,train
8830,../data/raw/fashion-product-images-small/images/8830.jpg,Spykar Men Wind Rider White Cream T-Shirts,Topwear,17,train
16413,../data/raw/fashion-product-images-small/images/16413.jpg,Levi's Men Stripes Green Tshirts,Topwear,17,train
7044,../data/raw/fashion-product-images-small/images/7044.jpg,Numero Uno Men's Navy Grey Shoe,Shoes,15,train
34743,../data/raw/fashion-product-images-small/images/34743.jpg,Puma Men Vedano Brown Shoes,Shoes,15,train
50206,../data/raw/fashion-product-images-small/images/50206.jpg,Stoln Women Pink Sunglasses,Eyewear,4,train
20171,../data/raw/fashion-product-images-small/images/20171.jpg,Wrangler Men Aoston Black Shirt,Topwear,17,train
14344,../data/raw/fashion-product-images-small/images/14344.jpg,Nike Men Air Force White Sports Shoes,Shoes,15,train
44434,../data/raw/fashion-product-images-small/images/44434.jpg,Gliders Men Brown Shoes,Shoes,15,train
39860,../data/raw/fashion-product-images-small/images/39860.jpg,Gini and Jony Boys Polo Green T-Shirt,Topwear,17,train
15296,../data/raw/fashion-product-images-small/images/15296.jpg,ADIDAS Originals Unisex Spo Shoulderbag Black,Bags,0,train
40094,../data/raw/fashion-product-images-small/images/40094.jpg,ADIDAS Men Black Jersey,Topwear,17,train
33566,../data/raw/fashion-product-images-small/images/33566.jpg,Wrangler Women Sunset Beach White T-shirt,Topwear,17,train
11636,../data/raw/fashion-product-images-small/images/11636.jpg,Puma Men Turbo White Silver Watches,Watches,19,train
36828,../data/raw/fashion-product-images-small/images/36828.jpg,Vishudh Women Maroon Kurta,Topwear,17,train
59985,../data/raw/fashion-product-images-small/images/59985.jpg,Avirate Women Green Dress,Dress,3,train
20343,../data/raw/fashion-product-images-small/images/20343.jpg,Puma Men Printed Black Tshirt,Topwear,17,train
14176,../data/raw/fashion-product-images-small/images/14176.jpg,Belmonte Men Thread Black Belts,Belts,1,train
21291,../data/raw/fashion-product-images-small/images/21291.jpg,Celine Dion Women Copper Frame Sunglasses,Eyewear,4,train
36226,../data/raw/fashion-product-images-small/images/36226.jpg,Nike Women Air Max Grey & Purple Sports Shoes,Shoes,15,train
33754,../data/raw/fashion-product-images-small/images/33754.jpg,Vero Moda Women Orange Top,Topwear,17,train
15898,../data/raw/fashion-product-images-small/images/15898.jpg,Warner Bros Kids Blue Dance Casual Shoes,Shoes,15,train
25631,../data/raw/fashion-product-images-small/images/25631.jpg,Fastrack Women Black Casual Watch,Watches,19,train
19669,../data/raw/fashion-product-images-small/images/19669.jpg,United Colors of Benetton Women Solid Black Tshirt,Topwear,17,train
55546,../data/raw/fashion-product-images-small/images/55546.jpg,Revlon Blackest Eyeliner,Makeup,11,train
2704,../data/raw/fashion-product-images-small/images/2704.jpg,Disney Kids Girl's White Pooh Kidswear,Dress,3,train
28912,../data/raw/fashion-product-images-small/images/28912.jpg,CABARELLI Men Black Laptop bag,Bags,0,train
13353,../data/raw/fashion-product-images-small/images/13353.jpg,Timberland Men Juniors Brown Casual Shoes,Shoes,15,train
54494,../data/raw/fashion-product-images-small/images/54494.jpg,Lino Perros Women Black Handbag,Bags,0,train
46151,../data/raw/fashion-product-images-small/images/46151.jpg,Adrika Women Brown Necklace,Jewellery,8,train
7276,../data/raw/fashion-product-images-small/images/7276.jpg,Superman Men's Foil Yellow T-shirt,Topwear,17,train
49925,../data/raw/fashion-product-images-small/images/49925.jpg,Fabindia Green Maheshwari Zari Saree,Saree,14,train
16621,../data/raw/fashion-product-images-small/images/16621.jpg,Probase Men Solid Olive Trouser,Bottomwear,2,train
